gpcf_google_product_category	root	node_01	node_02	node_03	node_04	manufacturer	manufacturer_sku	gtin	dun	base_product	product	sub_product	brand	sub_brand	line	sub_line	model	sub_model	size	size_type	size_system	gender	age_group	mkt_pack_name	gtin_pack_type	gtin_pack_name	gtin_pack_name_variant	gtin_pack_uom_qty	gtin_pack_uom	gtin_pack_uom_variant	gtin_internal_pack_uom_qty	gtin_internal_pack_uom	gtin_internal_pack_uom_variant	base_uom	base_uom_equivalence	label_uom_01_qty	label_uom_01	label_uom_01_variant	label_uom_02_qty	label_uom_02	label_uom_02_variant	dun_pack	dun_pack_qty
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435189125		panal descartable	panal descartable bebe	panal descartable bebe	pampers		confort sec	extra plus			xxg	talle panal bebe		unisex	toddler		single pack	paquete		54,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435189156		panal descartable	panal descartable bebe	panal descartable bebe	pampers		confort sec	extra plus			xxg	talle panal bebe		unisex	toddler		single pack	paquete		88,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435205412		panal descartable	panal descartable bebe	panal descartable bebe	pampers		confort sec		hipoalergenico		xxg	talle panal bebe		unisex	toddler		single pack	paquete		88,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435205559		panal descartable	panal descartable bebe	panal descartable bebe	pampers		confort sec		hipoalergenico		xxg	talle panal bebe		unisex	toddler		single pack	paquete		54,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435188906		panal descartable	panal descartable bebe	panal descartable bebe	pampers		premium care	plus			xxg	talle panal bebe		unisex	toddler		single pack	paquete		54,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435205740		panal descartable	panal descartable bebe	panal descartable bebe	pampers		premium care		hipoalergenico		xxg	talle panal bebe		unisex	toddler		single pack	paquete		54,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435222433		panal descartable	panal descartable bebe	panal descartable bebe	pampers		premium care		hipoalergenico		xxg	talle panal bebe		unisex	toddler		single pack	paquete		88,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435168632		panal descartable	panal descartable bebe	panal descartable bebe	pampers		supersec				xxg	talle panal bebe		unisex	toddler		single pack	paquete		16,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435189330		panal descartable	panal descartable bebe	panal descartable bebe	pampers		supersec	extra plus			xxg	talle panal bebe		unisex	toddler		single pack	paquete		34,00	unidad	panal				unidad	1,0000								2
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435189378		panal descartable	panal descartable bebe	panal descartable bebe	pampers		supersec	extra plus			xxg	talle panal bebe		unisex	toddler		single pack	paquete		54,00	unidad	panal				unidad	1,0000								3
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435205351		panal descartable	panal descartable bebe	panal descartable bebe	pampers		supersec		hipoalergenico		xxg	talle panal bebe		unisex	toddler		single pack	paquete		34,00	unidad	panal				unidad	1,0000								4
551	higiene	personal	sanitarios			procter y gamble argentina srl		7500435167970		panal descartable	panal descartable bebe	panal descartable bebe	pampers		total protect	extra plus			xxg	talle panal bebe		unisex	toddler		single pack	paquete		34,00	unidad	panal				unidad	1,0000								2
553	higiene	personal				buyanor sa		7790064002104		pano higiene	pano higiene corporal	pano higiene corporal algodon bebe	estrella		baby										single pack	paquete		40,00	unidad	pano				unidad	1,0000								12
553	higiene	personal				buyanor sa		7790064002173		pano higiene	pano higiene corporal	pano higiene corporal algodon bebe	estrella		baby	maxi baby									single pack	paquete		50,00	unidad	pano				unidad	1,0000								12
8071	higiene					kimberly clark argentina sa	30240494	7702425552197	17702425552194	pano higiene	pano higiene superficie	pano higiene superficie reutilizable	scott		duramax										single pack	paquete		7,00	unidad	pano				unidad	1,0000								12
8071	higiene					kimberly clark argentina sa	30240637	7702425810976	17702425810973	pano higiene	pano higiene superficie	pano higiene superficie reutilizable antibacterial	scott		duramax										single pack	paquete	rollo	48,00	unidad	pano				unidad	1,0000								12
624	higiene	personal				la papelera del plata sa		7790250054726	17790250054723	panuelo	panuelo descartable	panuelo descartable papel tissue triple hoja	elite												multi pack	paquete		6,00	unidad	paquete	10,00	unidad	panuelo	unidad	1,0000								36
624	higiene	personal				la papelera del plata sa		7790250054733	27790250054737	panuelo	panuelo descartable	panuelo descartable papel tissue triple hoja	elite											pack familiar	multi pack	paquete		10,00	unidad	paquete	10,00	unidad	panuelo	unidad	1,0000								21
624	higiene	personal				la papelera del plata sa		7790250054894	17790250054891	panuelo	panuelo descartable	panuelo descartable papel tissue triple hoja	elite												multi pack	paquete		6,00	unidad	paquete	10,00	unidad	panuelo	unidad	1,0000								36
624	higiene	personal				la papelera del plata sa		7790250054030	17790250054037	panuelo	panuelo descartable	panuelo descartable papel tissue doble hoja	elite		box	disney									single pack	paquete	box	75,00	unidad	panuelo				unidad	1,0000								48
624	higiene	personal				la papelera del plata sa		7790250054276	17790250054280	panuelo	panuelo descartable	panuelo descartable papel tissue doble hoja	elite		box										single pack	paquete	box	100,00	unidad	panuelo				unidad	1,0000								24
624	higiene	personal				la papelera del plata sa		7790250054283	17790250054280	panuelo	panuelo descartable	panuelo descartable papel tissue doble hoja	elite		box										single pack	paquete	box	75,00	unidad	panuelo				unidad	1,0000								48
624	higiene	personal				la papelera del plata sa		7790250054696	17790250054693	panuelo	panuelo descartable	panuelo descartable papel tissue doble hoja	elite		box										single pack	paquete	box	70,00	unidad	panuelo				unidad	1,0000								36
629	higiene	profesional	sanitarios			la papelera del plata sa	6618	7790250912682		papel higienico	papel higienico intercalado	papel higienico intercalado doble hoja	elite	professional	excellence		11x20 cm								single pack	paquete		250,00	unidad	hoja				unidad	1,0000								30
629	higiene	profesional	sanitarios			la papelera del plata sa	6614	7896061971167	77896061971166	papel higienico	papel higienico intercalado	papel higienico intercalado doble hoja	elite	professional	excellence		10x20 cm								single pack	paquete		200,00	unidad	hoja				unidad	1,0000								60
629	higiene	profesional	sanitarios			la papelera del plata sa	6616	7790250066163		papel higienico	papel higienico rollo	papel higienico rollo doble hoja	elite	professional	excellence										multi pack	paquete		4,00	unidad	rollo	30,00	metro		metro	1,0000								10
629	higiene	profesional	sanitarios			la papelera del plata sa	6129	7896061971273	77896061971272	papel higienico	papel higienico rollo	papel higienico rollo doble hoja	elite	professional	excellence										multi pack	paquete		1,00	unidad	rollo	300,00	metro		metro	1,0000								8
629	higiene	personal	sanitarios			la papelera del plata sa		7790250026051	17790250026058	papel higienico	papel higienico rollo	papel higienico rollo doble hoja	elite		ultra soft touch										multi pack	paquete		4,00	unidad	rollo	30,00	metro		metro	1,0000								10
629	higiene	personal	sanitarios			la papelera del plata sa		7790250015802	17790250015809	papel higienico	papel higienico rollo	papel higienico rollo doble hoja	higienol		duo	textura panal									multi pack	paquete		4,00	unidad	rollo	50,00	metro		metro	1,0000								8
629	higiene	personal	sanitarios			la papelera del plata sa		7790250019633	17790250019630	papel higienico	papel higienico rollo	papel higienico rollo doble hoja	higienol		petalos	textura resistente									multi pack	paquete		4,00	unidad	rollo	30,00	metro		metro	1,0000								10
629	higiene	personal	sanitarios			la papelera del plata sa		7790250015505	17790250015502	papel higienico	papel higienico rollo	papel higienico rollo doble hoja	higienol		premium	textura panal									multi pack	paquete		4,00	unidad	rollo	30,00	metro		metro	1,0000								10
629	higiene	personal	sanitarios			kimberly clark argentina sa	30241211	7798038152749	17798038152746	papel higienico	papel higienico rollo	papel higienico rollo doble hoja	scott		rindemax										multi pack	paquete		4,00	unidad	rollo	30,00	metro		metro	1,0000								10
629	higiene	profesional	sanitarios			la papelera del plata sa	6109	7790250061090	17790250061097	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	elite	professional	jumbo	classic									multi pack	paquete		4,00	unidad	rollo	500,00	metro		metro	1,0000								1
629	higiene	profesional	sanitarios			la papelera del plata sa	6112	7790250061120	17790250061127	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	elite	professional	jumbo	plus									multi pack	paquete		4,00	unidad	rollo	300,00	metro		metro	1,0000								1
629	higiene	profesional	sanitarios			la papelera del plata sa	6128	7790250061281	17790250061288	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	elite	professional	jumbo	plus									multi pack	paquete		4,00	unidad	rollo	500,00	metro		metro	1,0000								1
629	higiene	profesional	sanitarios			la papelera del plata sa	6602	7790250066026		papel higienico	papel higienico rollo	papel higienico rollo hoja simple	elite	professional	plus										multi pack	paquete		4,00	unidad	rollo	30,00	metro		metro	1,0000								12
629	higiene	profesional	sanitarios			la papelera del plata sa	6607	7790250066071		papel higienico	papel higienico rollo	papel higienico rollo hoja simple	elite	professional	plus										multi pack	paquete		4,00	unidad	rollo	50,00	metro		metro	1,0000								12
629	higiene	personal	sanitarios			la papelera del plata sa		7790250026013	17790250026003	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	elite		tulipan										multi pack	paquete		6,00	unidad	rollo	30,00	metro		metro	1,0000								10
629	higiene	personal	sanitarios			la papelera del plata sa		7790250026044	17790250026041	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	elite		tulipan										multi pack	paquete		4,00	unidad	rollo	80,00	metro		metro	1,0000								10
629	higiene	personal	sanitarios			la papelera del plata sa		7790250015222	17790250015229	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	higienol		export	textura panal									multi pack	paquete		6,00	unidad	rollo	30,00	metro		metro	1,0000								12
629	higiene	personal	sanitarios			la papelera del plata sa		7790250016205	17790250016202	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	higienol		export	textura panal									multi pack	paquete		4,00	unidad	rollo	30,00	metro		metro	1,0000								12
629	higiene	personal	sanitarios			la papelera del plata sa		7790250015826	17790250015830	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	higienol		max	textura panal									multi pack	paquete		4,00	unidad	rollo	80,00	metro		metro	1,0000								10
629	higiene	personal	sanitarios			la papelera del plata sa		7790250015833	17790250015830	papel higienico	papel higienico rollo	papel higienico rollo hoja simple	higienol		max	textura panal									multi pack	paquete		4,00	unidad	rollo	100,00	metro		metro	1,0000								10
